"Year","Month","Day","Hour","Temperature_mean","Humidity_mean","WindSpeed_mean","GeneralDiffuseFlows_mean","DiffuseFlows_mean","PowerConsumption_Zone1_sum","PowerConsumption_Zone2_sum","PowerConsumption_Zone3_sum","Weekday_first","IsWeekend_first","TimeOfDay_Afternoon_first","TimeOfDay_Evening_first","TimeOfDay_Morning_first","TimeOfDay_Night_first","Season_Autumn_first","Season_Spring_first","Season_Summer_first","Season_Winter_first","Temperature_mean_lag4","Temperature_mean_lag8","Temperature_mean_lag12","Temperature_mean_lag24","Temperature_mean_lag48","Humidity_mean_lag4","Humidity_mean_lag8","Humidity_mean_lag12","Humidity_mean_lag24","Humidity_mean_lag48","WindSpeed_mean_lag4","WindSpeed_mean_lag8","WindSpeed_mean_lag12","WindSpeed_mean_lag24","WindSpeed_mean_lag48","GeneralDiffuseFlows_mean_lag4","GeneralDiffuseFlows_mean_lag8","GeneralDiffuseFlows_mean_lag12","GeneralDiffuseFlows_mean_lag24","GeneralDiffuseFlows_mean_lag48","DiffuseFlows_mean_lag4","DiffuseFlows_mean_lag8","DiffuseFlows_mean_lag12","DiffuseFlows_mean_lag24","DiffuseFlows_mean_lag48","PowerConsumption_Zone1_sum_lag4","PowerConsumption_Zone1_sum_lag8","PowerConsumption_Zone1_sum_lag12","PowerConsumption_Zone1_sum_lag24","PowerConsumption_Zone1_sum_lag48","PowerConsumption_Zone2_sum_lag4","PowerConsumption_Zone2_sum_lag8","PowerConsumption_Zone2_sum_lag12","PowerConsumption_Zone2_sum_lag24","PowerConsumption_Zone2_sum_lag48","PowerConsumption_Zone3_sum_lag4","PowerConsumption_Zone3_sum_lag8","PowerConsumption_Zone3_sum_lag12","PowerConsumption_Zone3_sum_lag24","PowerConsumption_Zone3_sum_lag48"
2017,8,16,18,26.5,51.5,4,229.66666666666666,255.33333333333334,238555,163027,178582,2,0,0,1,0,0,0,0,1,0,29.166666666666668,26.166666666666668,21,27,25.5,44.5,53.5,68.83333333333333,41,38.666666666666664,4,4,4,4,4,808.3333333333334,646.5,6.166666666666667,230.5,246.83333333333334,38.833333333333336,31.666666666666668,5,257.1666666666667,272.6666666666667,253367,233676,150761,235050,227316,173333,160413,95253,160085,157800,162741,148576,92265,178329,170653
2017,8,16,19,25,55.333333333333336,4,69.16666666666667,79.33333333333333,280984,197298,233906,2,0,0,1,0,0,0,0,1,0,29.333333333333332,27.333333333333332,21.666666666666668,25.666666666666668,24.5,43.5,49.166666666666664,66.16666666666667,46,40.333333333333336,4,4,4,4,4,717.6666666666666,763.1666666666666,116.16666666666667,70.33333333333333,82.5,36.833333333333336,34.666666666666664,49,81.16666666666667,93,248124,249052,165700,284902,277468,169228,169553,111464,194984,188881,157498,155294,104021,231800,217252
2017,8,16,20,23.666666666666668,58.333333333333336,3.3333333333333335,1.3333333333333333,1.1666666666666667,297517,206472,238793,2,0,0,1,0,0,0,0,1,0,29,28.5,22.833333333333332,24.166666666666668,23.166666666666668,44.5,46.5,63.666666666666664,53.333333333333336,49.5,4,4,4,4,4,587.3333333333334,829.3333333333334,303.6666666666667,1.3333333333333333,1.8333333333333333,33.5,36.833333333333336,24.666666666666668,1.1666666666666667,1.3333333333333333,242780,253577,185442,301550,293668,163298,170000,130624,205076,197518,157797,161957,116978,237084,220996
2017,8,16,21,22.833333333333332,60.666666666666664,0,0,0,281713,199043,224806,2,0,0,1,0,0,0,0,1,0,27.5,29.166666666666668,24.5,23,23,47,44,58.666666666666664,59.5,50,4,4,4,4,4,400.8333333333333,843.8333333333334,491.3333333333333,0,0,146.33333333333334,37.333333333333336,27.833333333333332,0,0,234840,256001,208674,290913,286175,161130,171477,145944,198517,194271,162607,164117,133976,223742,211384
2017,8,16,22,22,63.5,0,0,0,278670,187577,205792,2,0,0,1,0,0,0,0,1,0,26.5,29.166666666666668,26.166666666666668,22.666666666666668,22.5,51.5,44.5,53.5,60.833333333333336,52,4,4,4,4,4,229.66666666666666,808.3333333333334,646.5,0,0,255.33333333333334,38.833333333333336,31.666666666666668,0,0,238555,253367,233676,270942,266811,163027,173333,160413,186904,183479,178582,162741,148576,207628,199069
2017,8,16,23,21,67,0,0,0,249486,172493,188940,2,0,0,1,0,0,0,0,1,0,25,29.333333333333332,27.333333333333332,22,21.166666666666668,55.333333333333336,43.5,49.166666666666664,62,58.5,4,4,4,4,4,69.16666666666667,717.6666666666666,763.1666666666666,0,0,79.33333333333333,36.833333333333336,34.666666666666664,0,0,280984,248124,249052,241481,237992,197298,169228,169553,171247,165387,233906,157498,155294,189638,182186
2017,8,17,0,21,71.33333333333333,0,0,0,216398,154900,166579,3,0,0,0,0,1,0,0,1,0,23.666666666666668,29,28.5,22,21,58.333333333333336,44.5,46.5,64.66666666666667,62.5,3.3333333333333335,4,4,4,4,1.3333333333333333,587.3333333333334,829.3333333333334,0,0,1.1666666666666667,33.5,36.833333333333336,0,0,297517,242780,253577,213654,208808,206472,163298,170000,151311,146829,238793,157797,161957,169450,163709
2017,8,17,1,20.5,74.66666666666667,0,0,0,195569,137614,147909,3,0,0,0,0,1,0,0,1,0,22.833333333333332,27.5,29.166666666666668,22,21,60.666666666666664,47,44,64.5,60.333333333333336,0,4,4,4,4,0,400.8333333333333,843.8333333333334,0,0,0,146.33333333333334,37.333333333333336,0,0,281713,234840,256001,190505,187354,199043,161130,171477,134375,132776,224806,162607,164117,148998,143009
2017,8,17,2,20,75.66666666666667,0,0,0,177502,125027,134343,3,0,0,0,0,1,0,0,1,0,22,26.5,29.166666666666668,22,21,63.5,51.5,44.5,66.83333333333333,49.166666666666664,0,4,4,4,4,0,229.66666666666666,808.3333333333334,0,0,0,255.33333333333334,38.833333333333336,0,0,278670,238555,253367,178237,175891,187577,163027,173333,122328,122450,205792,178582,162741,132730,125579
2017,8,17,3,20,75,0,0,0,173730,119310,122233,3,0,0,0,0,1,0,0,1,0,21,25,29.333333333333332,22,20.666666666666668,67,55.333333333333336,43.5,63,54.166666666666664,0,4,4,4,4,0,69.16666666666667,717.6666666666666,0,0,0,79.33333333333333,36.833333333333336,0,0,249486,280984,248124,173417,171704,172493,197298,169228,116550,116277,188940,233906,157498,126837,115413
2017,8,17,4,20,74.33333333333333,0,0,0,177662,119021,118322,3,0,0,0,0,1,0,0,1,0,21,23.666666666666668,29,21.166666666666668,20.166666666666668,71.33333333333333,58.333333333333336,44.5,65.16666666666667,53,0,3.3333333333333335,4,4,4,0,1.3333333333333333,587.3333333333334,0,0,0,1.1666666666666667,33.5,0,0,216398,297517,242780,173309,173085,154900,206472,163298,114844,115870,166579,238793,157797,120812,112845
2017,8,17,5,20,75.33333333333333,0,0,0,156821,102775,101764,3,0,0,0,0,1,0,0,1,0,20.5,22.833333333333332,27.5,21.166666666666668,20,74.66666666666667,60.666666666666664,47,66.5,53,0,0,4,4,4,0,0,400.8333333333333,0,0,0,0,146.33333333333334,0,0,195569,281713,234840,153350,150850,137614,199043,161130,99775,99489,147909,224806,162607,100740,99585
2017,8,17,6,20,75.66666666666667,0,4.833333333333333,3.8333333333333335,157768,102060,92434,3,0,0,0,1,0,0,0,1,0,20,22,26.5,21,20,75.66666666666667,63.5,51.5,68.83333333333333,52,0,0,4,4,4,0,0,229.66666666666666,6.166666666666667,5.5,0,0,255.33333333333334,5,4.666666666666667,177502,278670,238555,150761,149706,125027,187577,163027,95253,108602,134343,205792,178582,92265,74552
2017,8,17,7,20.166666666666668,74.66666666666667,0,109.66666666666667,44.333333333333336,172088,118155,102203,3,0,0,0,1,0,0,0,1,0,20,21,25,21.666666666666668,20.5,75,67,55.333333333333336,66.16666666666667,53.833333333333336,0,0,4,4,4,0,0,69.16666666666667,116.16666666666667,112.5,0,0,79.33333333333333,49,56.5,173730,249486,280984,165700,169376,119310,172493,197298,111464,121492,122233,188940,233906,104021,83900
2017,8,17,8,21.833333333333332,69,0,299.6666666666667,35.333333333333336,192660,136646,120464,3,0,0,0,1,0,0,0,1,0,20,21,23.666666666666668,22.833333333333332,21.666666666666668,74.33333333333333,71.33333333333333,58.333333333333336,63.666666666666664,54,0,0,3.3333333333333335,4,4,0,0,1.3333333333333333,303.6666666666667,301.5,0,0,1.1666666666666667,24.666666666666668,27,177662,216398,297517,185442,193760,119021,154900,206472,130624,138470,118322,166579,238793,116978,101235
2017,8,17,9,23.666666666666668,60.833333333333336,0,488.3333333333333,38.833333333333336,215739,154627,139771,3,0,0,0,1,0,0,0,1,0,20,20.5,22.833333333333332,24.5,23.666666666666668,75.33333333333333,74.66666666666667,60.666666666666664,58.666666666666664,53.166666666666664,0,0,0,4,4,0,0,0,491.3333333333333,487.8333333333333,0,0,0,27.833333333333332,29.833333333333332,156821,195569,281713,208674,215757,102775,137614,199043,145944,156569,101764,147909,224806,133976,116601
2017,8,17,10,25.666666666666668,53,0,642.3333333333334,42.166666666666664,236028,165902,149370,3,0,0,0,1,0,0,0,1,0,20,20,22,26.166666666666668,25.5,75.66666666666667,75.66666666666667,63.5,53.5,48.166666666666664,0,0,0,4,4,4.833333333333333,0,0,646.5,644.5,3.8333333333333335,0,0,31.666666666666668,30.166666666666668,157768,177502,278670,233676,232199,102060,125027,187577,160413,163130,92434,134343,205792,148576,141505
2017,8,17,11,28,45.166666666666664,0,760.3333333333334,42.833333333333336,250958,171405,159163,3,0,0,0,1,0,0,0,1,0,20.166666666666668,20,21,27.333333333333332,27.166666666666668,74.66666666666667,75,67,49.166666666666664,44.166666666666664,0,0,0,4,4,109.66666666666667,0,0,763.1666666666666,757.8333333333334,44.333333333333336,0,0,34.666666666666664,32.166666666666664,172088,173730,249486,249052,247364,118155,119310,172493,169553,167991,102203,122233,188940,155294,152098
2017,8,17,12,29.166666666666668,39,0,825.5,42.833333333333336,256205,174090,162836,3,0,1,0,0,0,0,0,1,0,21.833333333333332,20,21,28.5,28.333333333333332,69,74.33333333333333,71.33333333333333,46.5,40.333333333333336,0,0,0,4,4,299.6666666666667,0,0,829.3333333333334,819.5,35.333333333333336,0,0,36.833333333333336,32.833333333333336,192660,177662,216398,253577,253680,136646,119021,154900,170000,170482,120464,118322,166579,161957,162132
2017,8,17,13,30.333333333333332,34.166666666666664,0,836.6666666666666,43.666666666666664,257555,176503,164766,3,0,1,0,0,0,0,0,1,0,23.666666666666668,20,20.5,29.166666666666668,29,60.833333333333336,75.33333333333333,74.66666666666667,44,40.166666666666664,0,0,0,4,4,488.3333333333333,0,0,843.8333333333334,833.6666666666666,38.833333333333336,0,0,37.333333333333336,32.833333333333336,215739,156821,195569,256001,253744,154627,102775,137614,171477,172892,139771,101764,147909,164117,164412
2017,8,17,14,30.833333333333332,34.166666666666664,0,793.5,48.5,252914,173900,161566,3,0,1,0,0,0,0,0,1,0,25.666666666666668,20,20,29.166666666666668,29.166666666666668,53,75.66666666666667,75.66666666666667,44.5,37.5,0,0,0,4,4,642.3333333333334,4.833333333333333,0,808.3333333333334,797.8333333333334,42.166666666666664,3.8333333333333335,0,38.833333333333336,31.333333333333332,236028,157768,177502,253367,251634,165902,102060,125027,173333,174290,149370,92434,134343,162741,162216
2017,8,17,15,29,41.5,0,701.3333333333334,54.333333333333336,247025,170756,158015,3,0,1,0,0,0,0,0,1,0,28,20.166666666666668,20,29.333333333333332,29.166666666666668,45.166666666666664,74.66666666666667,75,43.5,39.666666666666664,0,0,0,4,4,760.3333333333334,109.66666666666667,0,717.6666666666666,710.3333333333334,42.833333333333336,44.333333333333336,0,36.833333333333336,30.333333333333332,250958,172088,173730,248124,241566,171405,118155,119310,169228,169664,159163,102203,122233,157498,159435
2017,8,17,16,28.833333333333332,42.833333333333336,0,569.6666666666666,52.666666666666664,238752,162023,156600,3,0,1,0,0,0,0,0,1,0,29.166666666666668,21.833333333333332,20,29,28.5,39,69,74.33333333333333,44.5,41.666666666666664,0,0,0,4,4,825.5,299.6666666666667,0,587.3333333333334,578.6666666666666,42.833333333333336,35.333333333333336,0,33.5,29.666666666666668,256205,192660,177662,242780,236828,174090,136646,119021,163298,162860,162836,120464,118322,157797,160501
2017,8,17,17,28.666666666666668,44.833333333333336,0,380.8333333333333,133,233325,159731,160909,3,0,1,0,0,0,0,0,1,0,30.333333333333332,23.666666666666668,20,27.5,27.666666666666668,34.166666666666664,60.833333333333336,75.33333333333333,47,42.833333333333336,0,0,0,4,4,836.6666666666666,488.3333333333333,0,400.8333333333333,394.1666666666667,43.666666666666664,38.833333333333336,0,146.33333333333334,164.83333333333334,257555,215739,156821,234840,228710,176503,154627,102775,161130,158313,164766,139771,101764,162607,165436
2017,8,17,18,27.5,48.166666666666664,0,205.5,218,239078,161111,176054,3,0,0,1,0,0,0,0,1,0,30.833333333333332,25.666666666666668,20,26.5,27,34.166666666666664,53,75.66666666666667,51.5,41,0,0,0,4,4,793.5,642.3333333333334,4.833333333333333,229.66666666666666,230.5,48.5,42.166666666666664,3.8333333333333335,255.33333333333334,257.1666666666667,252914,236028,157768,238555,235050,173900,165902,102060,163027,160085,161566,149370,92434,178582,178329
2017,8,17,19,25.833333333333332,54,0,56.166666666666664,59,294416,197765,231540,3,0,0,1,0,0,0,0,1,0,29,28,20.166666666666668,25,25.666666666666668,41.5,45.166666666666664,74.66666666666667,55.333333333333336,46,0,0,0,4,4,701.3333333333334,760.3333333333334,109.66666666666667,69.16666666666667,70.33333333333333,54.333333333333336,42.833333333333336,44.333333333333336,79.33333333333333,81.16666666666667,247025,250958,172088,280984,284902,170756,171405,118155,197298,194984,158015,159163,102203,233906,231800
2017,8,17,20,24.833333333333332,57.666666666666664,0,1,0.8333333333333334,307112,206972,234280,3,0,0,1,0,0,0,0,1,0,28.833333333333332,29.166666666666668,21.833333333333332,23.666666666666668,24.166666666666668,42.833333333333336,39,69,58.333333333333336,53.333333333333336,0,0,0,3.3333333333333335,4,569.6666666666666,825.5,299.6666666666667,1.3333333333333333,1.3333333333333333,52.666666666666664,42.833333333333336,35.333333333333336,1.1666666666666667,1.1666666666666667,238752,256205,192660,297517,301550,162023,174090,136646,206472,205076,156600,162836,120464,238793,237084
2017,8,17,21,24,60.333333333333336,0,0,0,296206,198522,221616,3,0,0,1,0,0,0,0,1,0,28.666666666666668,30.333333333333332,23.666666666666668,22.833333333333332,23,44.833333333333336,34.166666666666664,60.833333333333336,60.666666666666664,59.5,0,0,0,0,4,380.8333333333333,836.6666666666666,488.3333333333333,0,0,133,43.666666666666664,38.833333333333336,0,0,233325,257555,215739,281713,290913,159731,176503,154627,199043,198517,160909,164766,139771,224806,223742
2017,8,17,22,23,62.166666666666664,0,0,0,276502,187858,206766,3,0,0,1,0,0,0,0,1,0,27.5,30.833333333333332,25.666666666666668,22,22.666666666666668,48.166666666666664,34.166666666666664,53,63.5,60.833333333333336,0,0,0,0,4,205.5,793.5,642.3333333333334,0,0,218,48.5,42.166666666666664,0,0,239078,252914,236028,278670,270942,161111,173900,165902,187577,186904,176054,161566,149370,205792,207628
2017,8,17,23,22.666666666666668,64.33333333333333,0,0,0,246200,172103,190112,3,0,0,1,0,0,0,0,1,0,25.833333333333332,29,28,21,22,54,41.5,45.166666666666664,67,62,0,0,0,0,4,56.166666666666664,701.3333333333334,760.3333333333334,0,0,59,54.333333333333336,42.833333333333336,0,0,294416,247025,250958,249486,241481,197765,170756,171405,172493,171247,231540,158015,159163,188940,189638
2017,8,18,0,22,66.33333333333333,0,0,0,218046,155298,169016,4,0,0,0,0,1,0,0,1,0,24.833333333333332,28.833333333333332,29.166666666666668,21,22,57.666666666666664,42.833333333333336,39,71.33333333333333,64.66666666666667,0,0,0,0,4,1,569.6666666666666,825.5,0,0,0.8333333333333334,52.666666666666664,42.833333333333336,0,0,307112,238752,256205,216398,213654,206972,162023,174090,154900,151311,234280,156600,162836,166579,169450
2017,8,18,1,22,67.66666666666667,0,0,0,197372,137884,148468,4,0,0,0,0,1,0,0,1,0,24,28.666666666666668,30.333333333333332,20.5,22,60.333333333333336,44.833333333333336,34.166666666666664,74.66666666666667,64.5,0,0,0,0,4,0,380.8333333333333,836.6666666666666,0,0,0,133,43.666666666666664,0,0,296206,233325,257555,195569,190505,198522,159731,176503,137614,134375,221616,160909,164766,147909,148998
2017,8,18,2,21,70.33333333333333,0,0,0,184401,126055,131412,4,0,0,0,0,1,0,0,1,0,23,27.5,30.833333333333332,20,22,62.166666666666664,48.166666666666664,34.166666666666664,75.66666666666667,66.83333333333333,0,0,0,0,4,0,205.5,793.5,0,0,0,218,48.5,0,0,276502,239078,252914,177502,178237,187858,161111,173900,125027,122328,206766,176054,161566,134343,132730
2017,8,18,3,21,72.5,0,0,0,178327,120604,124400,4,0,0,0,0,1,0,0,1,0,22.666666666666668,25.833333333333332,29,20,22,64.33333333333333,54,41.5,75,63,0,0,0,0,4,0,56.166666666666664,701.3333333333334,0,0,0,59,54.333333333333336,0,0,246200,294416,247025,173730,173417,172103,197765,170756,119310,116550,190112,231540,158015,122233,126837
2017,8,18,4,21,74.33333333333333,0,0,0,179522,119683,120956,4,0,0,0,0,1,0,0,1,0,22,24.833333333333332,28.833333333333332,20,21.166666666666668,66.33333333333333,57.666666666666664,42.833333333333336,74.33333333333333,65.16666666666667,0,0,0,0,4,0,1,569.6666666666666,0,0,0,0.8333333333333334,52.666666666666664,0,0,218046,307112,238752,177662,173309,155298,206972,162023,119021,114844,169016,234280,156600,118322,120812
2017,8,18,5,20.166666666666668,74.83333333333333,0,0,0,159404,103724,101884,4,0,0,0,0,1,0,0,1,0,22,24,28.666666666666668,20,21.166666666666668,67.66666666666667,60.333333333333336,44.833333333333336,75.33333333333333,66.5,0,0,0,0,4,0,0,380.8333333333333,0,0,0,0,133,0,0,197372,296206,233325,156821,153350,137884,198522,159731,102775,99775,148468,221616,160909,101764,100740
2017,8,18,6,20,76,0,3,2.1666666666666665,153606,99664,92398,4,0,0,0,1,0,0,0,1,0,21,23,27.5,20,21,70.33333333333333,62.166666666666664,48.166666666666664,75.66666666666667,68.83333333333333,0,0,0,0,4,0,0,205.5,4.833333333333333,6.166666666666667,0,0,218,3.8333333333333335,5,184401,276502,239078,157768,150761,126055,187858,161111,102060,95253,131412,206766,176054,92434,92265
2017,8,18,7,20,75.16666666666667,0,87.33333333333333,36.5,165740,113394,99447,4,0,0,0,1,0,0,0,1,0,21,22.666666666666668,25.833333333333332,20.166666666666668,21.666666666666668,72.5,64.33333333333333,54,74.66666666666667,66.16666666666667,0,0,0,0,4,0,0,56.166666666666664,109.66666666666667,116.16666666666667,0,0,59,44.333333333333336,49,178327,246200,294416,172088,165700,120604,172103,197765,118155,111464,124400,190112,231540,102203,104021
2017,8,18,8,20.833333333333332,74,0,219.33333333333334,64.16666666666667,190135,132015,119897,4,0,0,0,1,0,0,0,1,0,21,22,24.833333333333332,21.833333333333332,22.833333333333332,74.33333333333333,66.33333333333333,57.666666666666664,69,63.666666666666664,0,0,0,0,4,0,0,1,299.6666666666667,303.6666666666667,0,0,0.8333333333333334,35.333333333333336,24.666666666666668,179522,218046,307112,192660,185442,119683,155298,206972,136646,130624,120956,169016,234280,120464,116978
2017,8,18,9,22.166666666666668,70.16666666666667,0,392.6666666666667,105.33333333333333,215751,151901,140518,4,0,0,0,1,0,0,0,1,0,20.166666666666668,22,24,23.666666666666668,24.5,74.83333333333333,67.66666666666667,60.333333333333336,60.833333333333336,58.666666666666664,0,0,0,0,4,0,0,0,488.3333333333333,491.3333333333333,0,0,0,38.833333333333336,27.833333333333332,159404,197372,296206,215739,208674,103724,137884,198522,154627,145944,101884,148468,221616,139771,133976
2017,8,18,10,24.666666666666668,67.33333333333333,0,606,93.83333333333333,235071,164121,152597,4,0,0,0,1,0,0,0,1,0,20,21,23,25.666666666666668,26.166666666666668,76,70.33333333333333,62.166666666666664,53,53.5,0,0,0,0,4,3,0,0,642.3333333333334,646.5,2.1666666666666665,0,0,42.166666666666664,31.666666666666668,153606,184401,276502,236028,233676,99664,126055,187858,165902,160413,92398,131412,206766,149370,148576
2017,8,18,11,25,69.5,0,731.3333333333334,83.66666666666667,246923,173698,160698,4,0,0,0,1,0,0,0,1,0,20,21,22.666666666666668,28,27.333333333333332,75.16666666666667,72.5,64.33333333333333,45.166666666666664,49.166666666666664,0,0,0,0,4,87.33333333333333,0,0,760.3333333333334,763.1666666666666,36.5,0,0,42.833333333333336,34.666666666666664,165740,178327,246200,250958,249052,113394,120604,172103,171405,169553,99447,124400,190112,159163,155294
2017,8,18,12,25.666666666666668,68.16666666666667,0,800,75.16666666666667,241391,169874,166093,4,0,1,0,0,0,0,0,1,0,20.833333333333332,21,22,29.166666666666668,28.5,74,74.33333333333333,66.33333333333333,39,46.5,0,0,0,0,4,219.33333333333334,0,0,825.5,829.3333333333334,64.16666666666667,0,0,42.833333333333336,36.833333333333336,190135,179522,218046,256205,253577,132015,119683,155298,174090,170000,119897,120956,169016,162836,161957
2017,8,18,13,25.666666666666668,66.83333333333333,0,817.6666666666666,69.16666666666667,242780,168890,165671,4,0,1,0,0,0,0,0,1,0,22.166666666666668,20.166666666666668,22,30.333333333333332,29.166666666666668,70.16666666666667,74.83333333333333,67.66666666666667,34.166666666666664,44,0,0,0,0,4,392.6666666666667,0,0,836.6666666666666,843.8333333333334,105.33333333333333,0,0,43.666666666666664,37.333333333333336,215751,159404,197372,257555,256001,151901,103724,137884,176503,171477,140518,101884,148468,164766,164117
2017,8,18,14,26,65.5,0,783.8333333333334,62.166666666666664,242070,168597,160218,4,0,1,0,0,0,0,0,1,0,24.666666666666668,20,21,30.833333333333332,29.166666666666668,67.33333333333333,76,70.33333333333333,34.166666666666664,44.5,0,0,0,0,4,606,3,0,793.5,808.3333333333334,93.83333333333333,2.1666666666666665,0,48.5,38.833333333333336,235071,153606,184401,252914,253367,164121,99664,126055,173900,173333,152597,92398,131412,161566,162741
2017,8,18,15,26.833333333333332,63.166666666666664,0,696.3333333333334,57,237997,163977,156804,4,0,1,0,0,0,0,0,1,0,25,20,21,29,29.333333333333332,69.5,75.16666666666667,72.5,41.5,43.5,0,0,0,0,4,731.3333333333334,87.33333333333333,0,701.3333333333334,717.6666666666666,83.66666666666667,36.5,0,54.333333333333336,36.833333333333336,246923,165740,178327,247025,248124,173698,113394,120604,170756,169228,160698,99447,124400,158015,157498
2017,8,18,16,27.5,54.666666666666664,0,567.1666666666666,50.333333333333336,232008,160736,157148,4,0,1,0,0,0,0,0,1,0,25.666666666666668,20.833333333333332,21,28.833333333333332,29,68.16666666666667,74,74.33333333333333,42.833333333333336,44.5,0,0,0,0,4,800,219.33333333333334,0,569.6666666666666,587.3333333333334,75.16666666666667,64.16666666666667,0,52.666666666666664,33.5,241391,190135,179522,238752,242780,169874,132015,119683,162023,163298,166093,119897,120956,156600,157797
2017,8,18,17,27.333333333333332,53.333333333333336,0,380.8333333333333,122.33333333333333,226778,154786,160230,4,0,1,0,0,0,0,0,1,0,25.666666666666668,22.166666666666668,20.166666666666668,28.666666666666668,27.5,66.83333333333333,70.16666666666667,74.83333333333333,44.833333333333336,47,0,0,0,0,4,817.6666666666666,392.6666666666667,0,380.8333333333333,400.8333333333333,69.16666666666667,105.33333333333333,0,133,146.33333333333334,242780,215751,159404,233325,234840,168890,151901,103724,159731,161130,165671,140518,101884,160909,162607
2017,8,18,18,27,56.166666666666664,0,214,231,232077,156488,179062,4,0,0,1,0,0,0,0,1,0,26,24.666666666666668,20,27.5,26.5,65.5,67.33333333333333,76,48.166666666666664,51.5,0,0,0,0,4,783.8333333333334,606,3,205.5,229.66666666666666,62.166666666666664,93.83333333333333,2.1666666666666665,218,255.33333333333334,242070,235071,153606,239078,238555,168597,164121,99664,161111,163027,160218,152597,92398,176054,178582
2017,8,18,19,26,59.5,0,59.833333333333336,65,285958,193429,233996,4,0,0,1,0,0,0,0,1,0,26.833333333333332,25,20,25.833333333333332,25,63.166666666666664,69.5,75.16666666666667,54,55.333333333333336,0,0,0,0,4,696.3333333333334,731.3333333333334,87.33333333333333,56.166666666666664,69.16666666666667,57,83.66666666666667,36.5,59,79.33333333333333,237997,246923,165740,294416,280984,163977,173698,113394,197765,197298,156804,160698,99447,231540,233906
2017,8,18,20,25.166666666666668,65.5,0,0.8333333333333334,0.6666666666666666,299421,197952,238401,4,0,0,1,0,0,0,0,1,0,27.5,25.666666666666668,20.833333333333332,24.833333333333332,23.666666666666668,54.666666666666664,68.16666666666667,74,57.666666666666664,58.333333333333336,0,0,0,0,3.3333333333333335,567.1666666666666,800,219.33333333333334,1,1.3333333333333333,50.333333333333336,75.16666666666667,64.16666666666667,0.8333333333333334,1.1666666666666667,232008,241391,190135,307112,297517,160736,169874,132015,206972,206472,157148,166093,119897,234280,238793
2017,8,18,21,24.166666666666668,74.83333333333333,0,0,0,290780,193564,224136,4,0,0,1,0,0,0,0,1,0,27.333333333333332,25.666666666666668,22.166666666666668,24,22.833333333333332,53.333333333333336,66.83333333333333,70.16666666666667,60.333333333333336,60.666666666666664,0,0,0,0,0,380.8333333333333,817.6666666666666,392.6666666666667,0,0,122.33333333333333,69.16666666666667,105.33333333333333,0,0,226778,242780,215751,296206,281713,154786,168890,151901,198522,199043,160230,165671,140518,221616,224806
2017,8,18,22,24,77.83333333333333,0,0,0,273421,184061,207068,4,0,0,1,0,0,0,0,1,0,27,26,24.666666666666668,23,22,56.166666666666664,65.5,67.33333333333333,62.166666666666664,63.5,0,0,0,0,0,214,783.8333333333334,606,0,0,231,62.166666666666664,93.83333333333333,0,0,232077,242070,235071,276502,278670,156488,168597,164121,187858,187577,179062,160218,152597,206766,205792
2017,8,18,23,23.333333333333332,74.16666666666667,0,0,0,244569,168870,190257,4,0,0,1,0,0,0,0,1,0,26,26.833333333333332,25,22.666666666666668,21,59.5,63.166666666666664,69.5,64.33333333333333,67,0,0,0,0,0,59.833333333333336,696.3333333333334,731.3333333333334,0,0,65,57,83.66666666666667,0,0,285958,237997,246923,246200,249486,193429,163977,173698,172103,172493,233996,156804,160698,190112,188940
2017,8,19,0,23.5,73,0,0,0,218667,149316,173881,5,1,0,0,0,1,0,0,1,0,25.166666666666668,27.5,25.666666666666668,22,21,65.5,54.666666666666664,68.16666666666667,66.33333333333333,71.33333333333333,0,0,0,0,0,0.8333333333333334,567.1666666666666,800,0,0,0.6666666666666666,50.333333333333336,75.16666666666667,0,0,299421,232008,241391,218046,216398,197952,160736,169874,155298,154900,238401,157148,166093,169016,166579
2017,8,19,1,23,79.33333333333333,0,0,0,196573,131741,152291,5,1,0,0,0,1,0,0,1,0,24.166666666666668,27.333333333333332,25.666666666666668,22,20.5,74.83333333333333,53.333333333333336,66.83333333333333,67.66666666666667,74.66666666666667,0,0,0,0,0,0,380.8333333333333,817.6666666666666,0,0,0,122.33333333333333,69.16666666666667,0,0,290780,226778,242780,197372,195569,193564,154786,168890,137884,137614,224136,160230,165671,148468,147909
2017,8,19,2,23,74.5,0,0,0,183608,119930,134187,5,1,0,0,0,1,0,0,1,0,24,27,26,21,20,77.83333333333333,56.166666666666664,65.5,70.33333333333333,75.66666666666667,0,0,0,0,0,0,214,783.8333333333334,0,0,0,231,62.166666666666664,0,0,273421,232077,242070,184401,177502,184061,156488,168597,126055,125027,207068,179062,160218,131412,134343
2017,8,19,3,23,71.5,0,0,0,181013,113886,125736,5,1,0,0,0,1,0,0,1,0,23.333333333333332,26,26.833333333333332,21,20,74.16666666666667,59.5,63.166666666666664,72.5,75,0,0,0,0,0,0,59.833333333333336,696.3333333333334,0,0,0,65,57,0,0,244569,285958,237997,178327,173730,168870,193429,163977,120604,119310,190257,233996,156804,124400,122233
